customer_id,txn_date,txn_amount,txn_category
FB101348,2024-09-08,10543.87,Airtime/Data
FB100811,2025-09-06,5064.945,Airtime/Data
FB103187,2025-10-19,3173.75,Bill Payment
FB102747,2024-07-08,7565.34,Salary Credit
FB104571,2024-03-11,12667.88,Transfer
FB103116,2024-06-13,960.48,Transfer
FB103630,2025-10-14,5193.31,Loan Repayment
FB101935,2025-02-07,1392.82,Bill Payment
FB101834,2024-10-08,2366.19,Transfer
FB101152,2024-04-05,3311.64,ATM Withdrawal
FB102278,2025-11-05,3198.59,ATM Withdrawal
FB104846,2025-11-19,4144.24,Savings Deposit
FB100421,2025-08-03,5032.209999999999,Salary Credit
FB102037,2024-03-26,37348.53,Bill Payment
FB102791,2024-07-29,6054.31,Salary Credit
FB102332,2024-05-19,1181.88,Loan Repayment
FB102053,2024-01-24,8168.9,Transfer
FB105434,2025-09-01,900.62,Transfer
FB103968,2024-12-15,4482.58,Bill Payment
FB100267,2025-12-24,1477.16,Salary Credit
FB100363,2024-08-03,4881.69,POS Purchase
FB102211,2024-07-21,16147.95,ATM Withdrawal
FB103163,2025-05-28,20148.46,Loan Repayment
FB101190,2024-06-25,5065.01,Loan Repayment
FB100323,2024-03-15,37612.48,Airtime/Data
FB101947,2025-10-08,4862.54,Transfer
FB101132,2025-09-18,1025.37,POS Purchase
FB101994,2024-12-13,4843.27,Bill Payment
FB100549,2025-03-03,7130.68,ATM Withdrawal
FB100993,2024-03-31,925.22,POS Purchase
FB101135,2024-11-10,3702.73,Transfer
FB103501,2024-02-16,7995.09,Transfer
FB102340,2024-11-01,16211.93,ATM Withdrawal
FB103837,2024-02-07,2602.57,ATM Withdrawal
FB103366,2024-12-24,12561.51,Airtime/Data
FB104781,2024-01-10,6276.36,Savings Deposit
FB105688,2024-03-17,2164.73,Transfer
FB103481,2025-10-03,3353.69,Airtime/Data
FB105816,2025-09-27,9440.32,Transfer
FB102514,2025-05-16,880.07,Bill Payment
FB105173,2025-09-20,4388.86,POS Purchase
FB101516,2024-12-23,6979.41,Transfer
FB102395,2024-09-02,10395.35,Bill Payment
FB104105,2024-11-28,7538.34,Airtime/Data
FB104888,2025-09-29,2494.88,Bill Payment
FB103533,2024-06-15,21499.96,Salary Credit
FB104457,2024-04-09,14420.03,Transfer
FB100745,2024-07-16,1085.99,Bill Payment
FB103354,2024-05-14,5301.81,Airtime/Data
FB102447,2025-11-02,13231.08,Airtime/Data
FB104896,2025-04-22,4241.92,Bill Payment
FB103999,2024-03-27,996.0,Loan Repayment
FB100600,2024-09-27,444.1,Transfer
FB100894,2024-04-02,5064.945,Airtime/Data
FB104778,2025-05-06,4869.08,POS Purchase
FB105316,2025-09-30,1724.55,Other/Unclassified
FB104108,2024-07-07,11458.2,Transfer
FB105722,2025-05-18,2203.3,Savings Deposit
FB101548,2024-12-22,1360.81,Bill Payment
FB100680,2024-05-13,15348.39,Salary Credit
FB105637,2024-06-29,3086.51,Airtime/Data
FB104135,2025-11-07,1485.86,Transfer
FB105460,2025-08-04,2325.26,Bill Payment
FB100969,2024-12-11,5032.209999999999,Salary Credit
FB100280,2025-06-22,12572.22,Loan Repayment
FB104074,2025-04-20,16358.79,Bill Payment
FB101972,2025-09-12,2089.93,Airtime/Data
FB103269,2024-03-17,16170.55,Savings Deposit
FB105440,2025-03-24,431.67,Airtime/Data
FB100748,2025-06-07,2354.74,Airtime/Data
FB103760,2024-09-30,12181.88,Transfer
FB102678,2024-02-28,6395.18,Loan Repayment
FB105661,2024-01-18,10212.08,Loan Repayment
FB101672,2025-03-09,5032.209999999999,Salary Credit
FB103878,2024-09-24,3154.86,Loan Repayment
FB105178,2025-06-17,2010.33,Airtime/Data
FB102876,2024-05-13,4242.08,Bill Payment
FB104498,2025-12-18,15114.61,Savings Deposit
FB105201,2025-08-16,2460.13,Transfer
FB102239,2024-05-15,44946.62,Bill Payment
FB101490,2024-03-01,875.79,Salary Credit
FB105372,2024-04-11,22369.76,Other/Unclassified
FB102256,2025-10-01,2111.62,Loan Repayment
FB102487,2025-10-02,35486.77,Bill Payment
FB103265,2025-01-27,13935.81,POS Purchase
FB104284,2024-04-11,375.99,Salary Credit
FB105196,2024-11-30,27342.24,Airtime/Data
FB101191,2025-09-28,8064.57,Bill Payment
FB105745,2025-11-05,27764.23,Airtime/Data
FB101321,2025-03-12,5024.6,ATM Withdrawal
FB104235,2025-06-24,34169.93,Bill Payment
FB104309,2024-11-19,41300.83,Savings Deposit
FB104624,2025-11-01,15453.67,Bill Payment
FB105158,2024-10-21,8662.67,Loan Repayment
FB101041,2025-02-28,1146.04,Transfer
FB100001,2025-12-07,5037.67,Savings Deposit
FB105970,2025-11-24,11974.37,Savings Deposit
FB101404,2024-07-28,6010.21,Airtime/Data
FB101129,2025-03-14,3706.24,Salary Credit
FB104046,2024-01-11,6753.12,ATM Withdrawal
FB102340,2025-07-10,10644.82,Airtime/Data
FB100409,2024-04-06,1401.06,POS Purchase
FB100599,2024-05-22,470165.5041500111,Transfer
FB100611,2025-10-09,1029.4,Transfer
FB100639,2024-03-13,183815.07,Airtime/Data
FB103089,2025-01-06,12461.62,Transfer
FB100105,2025-07-23,5032.209999999999,Salary Credit
FB103962,2024-07-09,361.39,Salary Credit
FB103284,2024-02-13,112001.67,Loan Repayment
FB104488,2025-06-24,49858.07,Loan Repayment
FB104799,2025-09-27,1899.14,Savings Deposit
FB103175,2024-05-26,2211.18,Airtime/Data
FB103229,2025-08-11,6533.8,Loan Repayment
FB100389,2025-01-24,5091.66,Transfer
FB103112,2025-01-26,6670.95,Bill Payment
FB102069,2024-06-04,1143.07,Savings Deposit
FB104196,2024-05-14,2909.9,Bill Payment
FB104946,2025-07-29,470165.5041500111,Loan Repayment
FB103468,2024-05-25,13766.05,Loan Repayment
FB101142,2025-07-18,16443.93,Bill Payment
FB105520,2025-08-17,10976.68,Airtime/Data
FB103469,2024-05-10,7232.67,Salary Credit
FB102362,2024-07-08,4795.51,POS Purchase
FB104292,2025-03-08,21008.96,Transfer
FB103456,2024-06-05,3540.75,POS Purchase
FB103603,2024-05-10,11184.62,Transfer
FB103967,2024-04-12,12100.31,Transfer
FB103595,2024-08-27,1281.16,ATM Withdrawal
FB103809,2024-02-08,693.44,Airtime/Data
FB105712,2024-07-17,1836.61,Transfer
FB104280,2024-07-27,2560.56,Transfer
FB100232,2024-03-07,7645.13,Transfer
FB101357,2025-05-21,2845.61,Savings Deposit
FB103030,2024-03-15,11953.1,POS Purchase
FB104589,2025-12-10,3952.42,Loan Repayment
FB105008,2025-06-17,734.31,ATM Withdrawal
FB101615,2025-02-09,1531.6,ATM Withdrawal
FB101494,2025-01-19,16462.91,Loan Repayment
FB100367,2024-01-31,3301.98,Transfer
FB102306,2025-07-26,2596.18,Salary Credit
FB101783,2025-04-16,8159.76,Loan Repayment
FB105857,2024-05-16,1790.56,Salary Credit
FB101199,2025-08-08,20039.6,Savings Deposit
FB101905,2025-07-23,8693.71,POS Purchase
FB104831,2025-12-05,3948.13,ATM Withdrawal
FB101147,2024-12-22,25521.25,Salary Credit
FB104982,2025-11-17,2857.56,Transfer
FB102488,2024-08-24,52539.62,Airtime/Data
FB103087,2025-01-10,948.31,ATM Withdrawal
FB102397,2025-01-12,14967.5,POS Purchase
FB104136,2025-08-25,4849.17,Bill Payment
FB104521,2024-08-16,13462.11,Savings Deposit
FB105591,2024-04-10,2115.94,Transfer
FB105385,2024-09-09,6378.81,Salary Credit
FB103471,2025-08-23,6974.41,Bill Payment
FB102154,2024-12-08,15914.65,Savings Deposit
FB100725,2024-05-08,1858.33,Savings Deposit
FB104610,2025-02-09,1325.82,Loan Repayment
FB102793,2024-01-02,14598.04,Loan Repayment
FB104535,2025-11-11,3776.55,Airtime/Data
FB102376,2025-07-22,922.25,Airtime/Data
FB104511,2024-06-18,709.21,Salary Credit
FB100275,2025-07-06,957.96,Other/Unclassified
FB104345,2025-01-29,46874.91,Savings Deposit
FB104757,2025-01-08,912.24,Bill Payment
FB105992,2025-08-14,7785.27,Bill Payment
FB105441,2025-06-28,3527.81,Transfer
FB104753,2025-10-26,5702.29,Salary Credit
FB105960,2024-01-13,813.0,Airtime/Data
FB104300,2025-10-31,13339.78,Savings Deposit
FB101807,2024-07-01,8519.88,Salary Credit
FB105166,2024-06-01,3857.86,Bill Payment
FB104425,2024-02-19,2864.99,Bill Payment
FB105628,2024-06-05,5338.63,Bill Payment
FB105628,2024-07-23,1709.54,Bill Payment
FB103311,2025-04-14,868.6,POS Purchase
FB102728,2024-08-17,4352.98,Bill Payment
FB105805,2025-08-24,2467.61,Salary Credit
FB100184,2025-08-05,4881.69,POS Purchase
FB105093,2025-10-10,28343.06,Transfer
FB103202,2024-06-16,3585.34,Loan Repayment
FB101472,2024-08-15,5032.209999999999,Salary Credit
FB105543,2024-07-07,91121.2,Loan Repayment
FB105177,2024-02-28,11403.2,Loan Repayment
FB104225,2025-03-26,540.28,Loan Repayment
FB102975,2024-04-18,17322.09,Savings Deposit
FB102083,2024-02-14,42460.31,Salary Credit
FB104959,2025-05-24,11921.35,Bill Payment
FB103186,2025-10-24,2942.55,Loan Repayment
FB100099,2025-04-08,5420.83,ATM Withdrawal
FB105661,2024-08-21,18989.85,Airtime/Data
FB105604,2025-04-23,35297.25,Transfer
FB105689,2024-11-29,3312.9,ATM Withdrawal
FB103388,2025-10-09,10212.84,Savings Deposit
FB103060,2025-05-17,45668.28,Loan Repayment
FB104217,2025-12-08,16607.62,POS Purchase
FB100867,2025-03-28,11209.63,Bill Payment
FB104589,2024-05-21,2602.63,Loan Repayment
FB104586,2025-05-14,3465.26,Savings Deposit
FB102079,2025-02-20,10659.77,ATM Withdrawal
FB105222,2025-03-19,1557.4,Salary Credit
FB104705,2025-02-23,5859.88,Transfer
FB102519,2024-06-14,1680.72,Airtime/Data
FB104950,2024-09-05,2417.69,Loan Repayment
FB105452,2025-08-06,4881.69,POS Purchase
FB105919,2024-02-17,922.41,Loan Repayment
FB105805,2025-01-08,14441.55,Airtime/Data
FB105941,2024-03-30,4811.55,Transfer
FB104062,2025-08-21,621.9,Airtime/Data
FB105949,2025-11-27,3867.63,Salary Credit
FB105427,2024-06-11,33107.35,POS Purchase
FB103489,2025-02-05,19866.34,POS Purchase
FB101102,2024-05-29,2978.35,Loan Repayment
FB102885,2024-01-19,2633.27,POS Purchase
FB100935,2025-07-20,13196.44,POS Purchase
FB102436,2025-12-19,17129.31,Loan Repayment
FB105589,2025-05-08,24429.84,ATM Withdrawal
FB105431,2025-11-15,14077.22,POS Purchase
FB103743,2025-11-21,1230.28,Savings Deposit
FB105627,2025-05-27,33280.82,Transfer
FB105816,2025-07-25,7263.36,Transfer
FB104983,2025-08-11,907.86,Salary Credit
FB105226,2024-05-20,3466.62,Salary Credit
FB103551,2025-10-01,8413.23,Airtime/Data
FB105753,2025-02-24,625.28,Transfer
FB104352,2025-07-05,15005.69,Savings Deposit
FB105563,2024-09-11,9552.36,Loan Repayment
FB101469,2024-08-07,6595.21,POS Purchase
FB104018,2025-10-29,5240.92,Loan Repayment
FB100163,2024-10-28,5032.209999999999,Salary Credit
FB105443,2025-11-24,2296.88,POS Purchase
FB105954,2024-05-25,2419.07,ATM Withdrawal
FB102295,2024-03-16,7687.9,Airtime/Data
FB105460,2024-02-09,6490.3,Transfer
FB105943,2025-04-17,100.0,POS Purchase
FB102420,2025-09-23,5528.88,Savings Deposit
FB103599,2025-08-10,21237.55,ATM Withdrawal
FB103132,2025-05-27,11645.54,Bill Payment
FB100262,2025-05-08,4269.13,ATM Withdrawal
FB105041,2024-11-12,920.0,ATM Withdrawal
FB101745,2024-05-10,20397.18,Savings Deposit
FB105673,2024-03-14,1209.71,Savings Deposit
FB102021,2025-11-08,1709.34,Bill Payment
FB101044,2024-02-27,3618.89,Bill Payment
FB105324,2025-01-06,2072.48,Transfer
FB101798,2024-01-27,9617.86,Salary Credit
FB101589,2024-06-02,8607.11,POS Purchase
FB101492,2025-08-30,11733.57,POS Purchase
FB103051,2025-10-25,2114.15,Savings Deposit
FB104348,2024-10-06,37587.94,POS Purchase
FB100151,2025-04-24,5091.66,Transfer
FB103103,2024-08-02,3120.85,Bill Payment
FB105496,2024-06-02,7658.16,POS Purchase
FB104163,2025-02-26,2330.73,Transfer
FB101154,2024-03-09,334.93,Savings Deposit
FB100181,2025-09-17,11735.0,ATM Withdrawal
FB105720,2024-05-12,6168.89,ATM Withdrawal
FB105216,2024-09-25,6668.42,ATM Withdrawal
FB100637,2024-11-01,507.0,Airtime/Data
FB104258,2024-01-18,1923.51,Transfer
FB104911,2025-06-16,22714.74,ATM Withdrawal
FB100365,2025-05-01,32103.94,ATM Withdrawal
FB104045,2024-10-03,38002.44,ATM Withdrawal
FB101197,2024-08-19,50389.18,ATM Withdrawal
FB104309,2025-01-04,4996.55,ATM Withdrawal
FB105865,2025-03-29,2840.41,Transfer
FB104354,2024-06-24,4205.51,Savings Deposit
FB100318,2024-11-27,921.87,POS Purchase
FB103194,2025-06-27,2621.63,Bill Payment
FB103909,2024-10-08,4926.1,Savings Deposit
FB104363,2024-04-17,2951.7,Bill Payment
FB100518,2025-04-12,13925.36,Bill Payment
FB104757,2025-01-01,6438.62,Transfer
FB103571,2024-07-18,844.55,Bill Payment
FB104867,2025-07-21,12535.46,POS Purchase
FB103143,2024-06-27,1221.57,Savings Deposit
FB101329,2025-05-30,13500.83,Airtime/Data
FB102025,2024-01-06,3647.35,POS Purchase
FB104397,2025-11-23,277.43,Loan Repayment
FB105156,2024-08-03,100.0,Loan Repayment
FB103642,2025-01-01,335.72,Airtime/Data
FB100213,2024-04-12,24079.66,Savings Deposit
FB103476,2024-01-02,5824.94,POS Purchase
FB101058,2024-06-14,912.9,Transfer
FB101335,2025-11-25,4872.04,Transfer
FB105017,2025-10-09,16797.71,Other/Unclassified
FB103162,2024-06-01,4646.67,POS Purchase
FB105233,2024-02-01,11516.25,Loan Repayment
FB104927,2024-02-29,17850.35,Bill Payment
FB102693,2025-01-23,291778.44,POS Purchase
FB105537,2025-12-04,6788.09,Other/Unclassified
FB102988,2024-09-13,6275.07,Airtime/Data
FB103424,2025-08-24,1135.17,ATM Withdrawal
FB105544,2024-05-09,1673.51,Transfer
FB105823,2024-08-11,2369.69,POS Purchase
FB100492,2024-10-05,5647.61,Salary Credit
FB100674,2024-04-03,1283.14,Salary Credit
FB100594,2024-08-11,5032.209999999999,Salary Credit
FB101945,2025-03-11,1184.05,Salary Credit
FB100767,2024-04-01,22258.54,POS Purchase
FB104625,2024-11-29,4586.06,Savings Deposit
FB100834,2024-01-22,5032.209999999999,Salary Credit
FB100052,2024-10-12,37210.36,ATM Withdrawal
FB105186,2024-09-19,11789.12,Savings Deposit
FB102210,2024-10-23,1399.37,Salary Credit
FB104680,2025-05-22,1319.09,Bill Payment
FB101131,2024-09-18,356.92,Bill Payment
FB105184,2024-05-18,3242.79,Savings Deposit
FB101302,2024-09-23,5963.87,Salary Credit
FB100202,2025-08-10,1754.36,Airtime/Data
FB105916,2025-07-14,8070.89,ATM Withdrawal
FB103793,2024-07-12,22460.93,Savings Deposit
FB101586,2024-04-09,29991.8,Airtime/Data
FB101138,2024-05-09,5812.92,Savings Deposit
FB103280,2025-04-10,2051.97,Loan Repayment
FB103129,2024-12-13,1457.36,ATM Withdrawal
FB102800,2025-06-03,124.79,Bill Payment
FB103921,2025-05-11,5628.99,Salary Credit
FB105847,2025-03-28,7699.58,Airtime/Data
FB103499,2025-10-20,1951.01,Airtime/Data
FB102958,2024-10-24,15600.85,Airtime/Data
FB103348,2025-08-23,820.34,Airtime/Data
FB102741,2024-11-19,42601.77,Bill Payment
FB101976,2025-12-30,9685.28,Bill Payment
FB102613,2025-04-17,84773.75,Airtime/Data
FB105399,2025-07-16,45815.7,ATM Withdrawal
FB101711,2024-03-04,6246.69,Airtime/Data
FB101046,2024-04-22,5141.39,Loan Repayment
FB100622,2025-06-17,5242.53,Other/Unclassified
FB101028,2025-11-12,10247.31,POS Purchase
FB100248,2024-03-20,3061.53,ATM Withdrawal
FB104348,2024-05-24,1012.21,Bill Payment
FB103845,2024-10-18,1425.84,Bill Payment
FB104768,2024-09-26,9155.9,Loan Repayment
FB104879,2025-12-12,4170.32,Savings Deposit
FB102745,2025-03-30,100.0,Transfer
FB105783,2024-05-22,11659.16,Transfer
FB101843,2025-04-11,9367.58,Bill Payment
FB101058,2025-11-03,1214.25,Transfer
FB104899,2024-05-17,3846.82,Bill Payment
FB103491,2024-12-24,6316.05,ATM Withdrawal
FB103963,2025-08-10,2605.97,Bill Payment
FB100596,2024-04-20,17942.66,ATM Withdrawal
FB103172,2024-07-01,2819.13,Bill Payment
FB102836,2025-04-06,7240.02,Savings Deposit
FB104922,2025-07-28,3756.73,Transfer
FB102293,2025-06-16,5003.9,ATM Withdrawal
FB103007,2025-03-17,4246.51,ATM Withdrawal
FB101681,2025-04-11,129929.26,ATM Withdrawal
FB103353,2025-11-30,2292.59,ATM Withdrawal
FB100261,2024-05-11,9496.01,Other/Unclassified
FB103363,2025-05-25,7799.97,Loan Repayment
FB103100,2025-07-12,57567.76,ATM Withdrawal
FB105578,2024-11-10,61584.45,Bill Payment
FB103821,2024-11-15,37280.57,Transfer
FB102199,2024-09-26,1325.0,POS Purchase
FB105176,2025-12-25,3344.6,Airtime/Data
FB104394,2025-03-12,37724.9,POS Purchase
FB101043,2025-01-04,1297.3,ATM Withdrawal
FB103017,2024-06-29,8356.86,ATM Withdrawal
FB101343,2024-09-13,1475.56,Transfer
FB103988,2024-06-01,7438.56,Savings Deposit
FB103607,2025-05-26,5253.21,Bill Payment
FB101786,2025-04-22,8723.01,Transfer
FB103449,2024-02-28,3245.39,Bill Payment
FB104493,2025-09-11,1027.28,POS Purchase
FB101344,2025-02-24,5064.945,Airtime/Data
FB105405,2025-01-13,21084.09,Transfer
FB103480,2024-04-05,1463.27,Savings Deposit
FB100932,2024-01-09,7524.29,Transfer
FB105341,2025-03-28,8417.48,POS Purchase
FB104946,2025-01-11,1440.83,Loan Repayment
FB100240,2025-08-24,1170.55,Loan Repayment
FB102308,2025-04-04,78152.87,POS Purchase
FB100002,2024-04-21,1944.37,Salary Credit
FB104062,2024-12-12,3837.77,Transfer
FB101508,2025-01-08,1499.89,Bill Payment
FB104415,2024-09-20,14415.37,Savings Deposit
FB102787,2025-10-23,983.98,Transfer
FB103422,2025-07-29,1336.67,Airtime/Data
FB101643,2025-06-22,2654.17,Bill Payment
FB104311,2025-03-17,4519.77,POS Purchase
FB102709,2025-07-23,9174.07,Bill Payment
FB101076,2024-05-10,4820.03,Bill Payment
FB104713,2024-07-07,309.99,ATM Withdrawal
FB102272,2024-01-07,3111.91,Airtime/Data
FB103810,2024-04-09,3454.3,Salary Credit
FB101339,2025-03-13,1147.64,Airtime/Data
FB105505,2024-12-23,1438.84,Salary Credit
FB101934,2024-06-04,4999.75,Bill Payment
FB100196,2024-02-03,19662.18,Bill Payment
FB104852,2025-12-05,8419.69,Loan Repayment
FB102027,2025-10-17,48664.94,Savings Deposit
FB101026,2025-10-10,11594.02,Salary Credit
FB104310,2025-10-25,27868.5,Savings Deposit
FB102486,2025-12-25,4314.25,Transfer
FB101341,2024-11-05,5032.209999999999,Salary Credit
FB100952,2024-07-23,14836.02,Bill Payment
FB100116,2024-12-27,6520.27,Savings Deposit
FB101779,2025-09-24,15432.53,Salary Credit
FB102456,2025-06-13,3807.08,ATM Withdrawal
FB105127,2025-04-06,2327.52,Loan Repayment
FB102409,2024-02-21,4422.52,Loan Repayment
FB100082,2025-03-29,2181.56,Airtime/Data
FB102242,2024-10-14,242.57,POS Purchase
FB105731,2024-11-26,923.85,Savings Deposit
FB104117,2025-12-29,49894.8,Loan Repayment
FB105572,2024-09-24,628.42,Loan Repayment
FB102658,2025-08-30,27261.14,Loan Repayment
FB101071,2024-12-27,11298.65,Loan Repayment
FB100553,2024-01-20,3561.77,Savings Deposit
FB100275,2024-07-11,4820.03,Bill Payment
FB100405,2024-05-15,11110.19,ATM Withdrawal
FB100595,2025-09-03,5141.21,ATM Withdrawal
FB101071,2024-11-06,5437.21,Bill Payment
FB104167,2024-04-19,4114.7,Savings Deposit
FB104515,2024-10-01,3833.76,Bill Payment
FB102884,2024-01-22,4991.87,Savings Deposit
FB105460,2025-05-03,10003.71,Salary Credit
FB104985,2024-12-12,1257.2,POS Purchase
FB101194,2025-01-06,5433.32,Savings Deposit
FB105648,2025-11-20,6826.99,POS Purchase
FB100231,2025-06-17,4336.1,Bill Payment
FB100846,2025-01-06,5014.69,Loan Repayment
FB100225,2024-08-24,4881.69,POS Purchase
FB102346,2024-12-14,4373.94,Salary Credit
FB105408,2025-12-15,2312.75,POS Purchase
FB105535,2025-10-03,26090.83,Savings Deposit
FB102205,2024-09-14,10651.43,Savings Deposit
FB101485,2025-07-11,1053.38,Airtime/Data
FB103489,2025-01-06,24592.02,POS Purchase
FB105949,2024-07-14,6958.87,ATM Withdrawal
FB101730,2025-03-13,1120.28,Savings Deposit
FB101927,2024-04-11,4789.13,POS Purchase
FB104229,2025-05-26,8381.56,ATM Withdrawal
FB103945,2024-05-22,19730.98,Savings Deposit
FB105267,2024-08-10,11334.07,Loan Repayment
FB104380,2025-06-04,3050.92,Airtime/Data
FB105373,2024-02-07,6465.05,Savings Deposit
FB100520,2024-12-23,4926.1,Savings Deposit
FB102991,2024-07-29,1846.21,Airtime/Data
FB103699,2025-08-01,13332.61,POS Purchase
FB105741,2024-02-02,1414.51,Savings Deposit
FB102842,2025-09-18,10756.55,Transfer
FB105843,2024-06-23,1623.47,Bill Payment
FB100826,2025-12-16,493.16,Transfer
FB105502,2024-03-28,16598.05,Airtime/Data
FB102313,2024-08-10,5886.05,Salary Credit
FB103169,2025-04-27,2303.76,Savings Deposit
FB102978,2025-03-04,395.25,POS Purchase
FB105951,2025-10-25,7671.14,Transfer
FB102095,2025-06-30,5824.7,Transfer
FB100665,2024-11-26,12791.14,Loan Repayment
FB100760,2025-05-01,8307.9,Bill Payment
FB100245,2024-10-02,12867.16,Bill Payment
FB100788,2024-12-07,1250.68,POS Purchase
FB100455,2025-07-21,185.57,Salary Credit
FB105242,2025-05-30,6450.22,Loan Repayment
FB101967,2024-01-11,3783.03,ATM Withdrawal
FB102794,2025-03-08,6344.96,Other/Unclassified
FB104368,2025-05-31,1383.52,Bill Payment
FB101584,2025-07-07,24135.07,ATM Withdrawal
FB105552,2024-11-15,5879.07,Salary Credit
FB104495,2024-04-12,864.96,Bill Payment
FB105328,2024-08-12,11637.7,Savings Deposit
FB103595,2025-10-03,9286.44,Salary Credit
FB103955,2025-09-13,42374.21,Transfer
FB100944,2025-04-29,1273.79,ATM Withdrawal
FB104816,2025-02-11,4903.9,Loan Repayment
FB101659,2025-01-01,470165.5041500111,Savings Deposit
FB105494,2025-06-15,3818.08,Airtime/Data
FB104536,2024-02-11,7415.55,Loan Repayment
FB105073,2024-03-26,303.75,Savings Deposit
FB102544,2024-03-06,13801.22,Loan Repayment
FB102269,2024-10-10,564.41,POS Purchase
FB104400,2025-06-11,23877.41,ATM Withdrawal
FB102080,2024-06-10,2653.01,Salary Credit
FB101703,2024-01-22,22528.14,Loan Repayment
FB103567,2024-01-09,5091.66,Transfer
FB104489,2024-03-18,7067.07,Loan Repayment
FB103013,2024-11-10,3700.03,Loan Repayment
FB101357,2025-12-03,18012.86,Salary Credit
FB103329,2025-10-27,3387.09,Loan Repayment
FB100542,2024-02-09,12290.05,Bill Payment
FB104704,2025-03-31,40966.29,Salary Credit
FB101376,2024-05-24,425.03,Salary Credit
FB102204,2024-05-22,17051.14,Loan Repayment
FB105198,2024-10-15,97020.36,POS Purchase
FB102688,2025-07-21,1229.37,ATM Withdrawal
FB100443,2024-01-16,5065.01,Loan Repayment
FB101530,2025-01-09,4447.62,ATM Withdrawal
FB102067,2024-03-02,1627.47,Transfer
FB101390,2025-10-26,8105.0,Loan Repayment
FB102625,2024-01-07,3982.24,Salary Credit
FB101964,2024-06-23,6008.98,Savings Deposit
FB102853,2025-05-10,107428.74,POS Purchase
FB100729,2024-02-22,5032.209999999999,Salary Credit
FB102249,2025-09-14,2428.06,Savings Deposit
FB101918,2024-09-20,4975.75,Airtime/Data
FB104356,2024-02-10,50135.46,Savings Deposit
FB104306,2025-01-28,2790.99,Bill Payment
FB105021,2025-07-03,2277.02,Airtime/Data
FB101817,2025-06-21,5070.75,Savings Deposit
FB100462,2025-08-29,2421.29,Savings Deposit
FB103210,2024-02-29,5032.209999999999,Salary Credit
FB104638,2025-01-10,3430.7,POS Purchase
