customer_id,age,gender,location,account_balance,recency_days,frequency,monetary_total,monetary_avg,share_ATM Withdrawal,share_Airtime/Data,share_Bill Payment,share_Loan Repayment,share_Other/Unclassified,share_POS Purchase,share_Salary Credit,share_Savings Deposit,share_Transfer,cross_sell_conversion
FB102337,48,Male,Anambra,12595.36,28,7,18426.24,2632.32,0.5054856552394845,0.293268187107082,0.0,0.0123107047341183,0.0974441882880066,0.0502989215379806,0.0,0.0,0.0411923430933277,0
FB101783,40,Male,Cross River,118391.22,95,4,24082.39,6020.5975,0.0505095216878391,0.1029142041134621,0.0,0.3388268357085821,0.0,0.0,0.5077494384901167,0.0,0.0,0
FB104909,23,Female,Kaduna,122920.01,235,3,35533.38,11844.46,0.9513108519369676,0.0486891480630325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FB100084,37,Unspecified,Unknown,36236.485,112,4,28892.980000000003,7223.245000000001,0.4904374695860379,0.0,0.0,0.4372719601785624,0.0,0.014339123205706,0.0,0.0579514470296937,0.0,0
FB103803,26,Female,Enugu,18011.47,151,7,126022.96,18003.280000000002,0.0146385230119971,0.8427115185994679,0.0,0.0688082552576133,0.0,0.0,0.0,0.0738417031309215,0.0,0
FB104305,32,Female,Enugu,68864.47,156,7,115911.05,16558.72142857143,0.41010024497233,0.0,0.3220566977867942,0.0,0.0,0.0928055608158152,0.0212961577002365,0.0,0.1537413387248238,1
FB102029,50,Female,Anambra,27981.16,244,4,49039.48,12259.87,0.0,0.0,0.7198642807794862,0.1702291704561304,0.0,0.1099065487643833,0.0,0.0,0.0,1
FB105314,37,Unspecified,Unknown,36236.485,47,5,49886.12,9977.224,0.4082283809604755,0.0,0.0855199803071475,0.0,0.0,0.0,0.0064951934526076,0.2774390952834175,0.2223173499963516,0
FB103112,44,Female,Oyo,25321.6,21,5,81522.64,16304.528,0.0201647051665647,0.0,0.0818294157304032,0.0,0.0,0.0,0.67994817145274,0.2180577076502919,0.0,0
FB104672,38,Male,Kaduna,30395.69,138,9,60737.11,6748.567777777778,0.0,0.0,0.0,0.1309229233988907,0.0,0.0734725442155545,0.0,0.0811052748476178,0.7144992575379369,0
FB102086,31,Female,Rivers,12545.65,159,8,72144.3,9018.0375,0.0,0.0,0.0,0.1180811235260443,0.0,0.0116364009353476,0.4177505360783873,0.4525319394602206,0.0,0
FB104048,52,Male,Rivers,130461.19,20,7,37880.12,5411.4457142857145,0.1811147905550457,0.0,0.0,0.4138012234385742,0.0,0.0,0.0,0.0,0.4050839860063802,0
FB102318,44,Female,Ogun,9486.71,53,8,143216.46,17902.0575,0.2066201049795533,0.0024782765891574,0.121522903163505,0.0,0.0,0.4619330766868556,0.1277151383297702,0.0523344174266002,0.027396082824558,1
FB104668,56,Female,Kano,28753.97,5,6,56027.54,9337.923333333334,0.0017848365286071,0.0,0.0,0.0,0.0,0.1359784848665495,0.0,0.536782982083454,0.3254536965213893,1
FB101926,54,Female,Ogun,10744.27,145,10,156534.04,15653.404,0.0,0.0159822745263586,0.0168631691867149,0.0599856107974981,0.0,0.0495144698239437,0.836467774038158,0.0211867016273265,0.0,0
FB101022,27,Female,Enugu,124633.63,10,8,57301.67,7162.70875,0.0512768650547183,0.6938754141022417,0.1451613888391036,0.0,0.0,0.0045476859574947,0.0,0.0528134694852698,0.0523251765611717,1
FB101632,46,Male,Rivers,307226.08,103,4,68699.1,17174.775,0.0,0.0,0.0,0.1685762986705793,0.0,0.030829370399321,0.0,0.0,0.8005943309300995,0
FB100408,41,Male,Ogun,96625.11,20,6,52727.02,8787.836666666668,0.2320005947614714,0.0,0.0,0.6085873997809851,0.0,0.0,0.0,0.0220268469562664,0.1373851585012769,0
FB104630,18,Male,Plateau,187790.21,77,8,45697.63,5712.20375,0.008905057001862,0.1235350717312911,0.509939793376593,0.0332947244747703,0.0,0.0360421317254308,0.0381739709477274,0.0,0.2501092507423251,1
FB103247,24,Female,Anambra,55246.94,187,5,39369.77,7873.954000000001,0.2769774880574613,0.0,0.1687446992959318,0.4419870880627445,0.0,0.0,0.1122907245838621,0.0,0.0,0
FB101244,38,Male,Lagos,4395.6,231,8,44142.28,5517.785,0.5403357053600312,0.13377831865504,0.0,0.2588744849609037,0.0,0.0344193820527621,0.0,0.0,0.0325921089712629,0
FB104966,46,Female,Enugu,16406.25,50,3,17202.17,5734.056666666666,0.1744210178134503,0.0,0.2801989516438914,0.0,0.0,0.0,0.0,0.0,0.5453800305426583,0
FB105485,42,Male,Kano,29725.35,15,4,26996.81,6749.2025,0.2169374826136866,0.0,0.0974241030699553,0.0,0.474526064375754,0.0,0.0,0.2111123499406041,0.0,0
FB102522,48,Female,Oyo,117970.34,23,6,81284.95999999999,13547.493333333332,0.0,0.1079475219031909,0.0,0.266633704439296,0.0,0.1398235294696583,0.4381906566725258,0.0337656560328011,0.0136389314825276,1
FB102985,50,Female,Plateau,36345.7,25,3,42667.6,14222.533333333333,0.0,0.0,0.0,0.9175254760052124,0.0,0.0,0.0,0.0824745239947876,0.0,0
FB104880,19,Male,Kwara,14140.71,299,4,27472.49,6868.1225,0.0,0.0,0.0,0.0,0.0,0.2625939621781644,0.7374060378218356,0.0,0.0,0
FB102304,46,Male,Imo,14432.21,125,8,94177.51,11772.18875,0.0,0.2872745308301312,0.0348213708347141,0.0133567982419581,0.0,0.4851373751546415,0.0422238812642211,0.1371860436743337,0.0,1
FB103372,24,Female,Cross River,13168.62,87,6,63365.71,10560.951666666666,0.0,0.0,0.4472614604965367,0.5422983503222799,0.0,0.0,0.0,0.0104401891811833,0.0,0
FB102323,19,Male,Imo,34961.21,51,6,146288.78999999998,24381.465,0.0,0.078880343463091,0.1623070366499032,0.7083627528807914,0.0,0.0,0.0,0.0504498670062142,0.0,0
FB104814,26,Male,Rivers,342541.22,39,7,111424.965,15917.852142857142,0.0771853955709117,0.0454561058197325,0.0,0.7717041688099252,0.0,0.0305014230877254,0.0462939342184222,0.0,0.0288589724932828,1
FB101873,18,Female,Delta,44193.12,271,3,18472.9,6157.633333333334,0.2513584764709385,0.7121859588911325,0.0,0.0,0.036455564637929,0.0,0.0,0.0,0.0,0
FB105835,18,Female,Edo,36623.32,255,5,15953.01,3190.602,0.421565585428706,0.0,0.0,0.0,0.0,0.1811325887716487,0.0,0.1905464862116929,0.2067553395879524,0
FB100093,37,Unspecified,Unknown,33519.69,481,3,92390.29,30796.76333333333,0.0,0.6673708893001635,0.0,0.3326291106998365,0.0,0.0,0.0,0.0,0.0,0
FB103779,26,Female,Ogun,28711.34,6,5,104058.1,20811.620000000003,0.6022411518180708,0.0,0.0,0.0,0.0,0.0278746200439946,0.0,0.2397544256525921,0.1301298024853423,1
FB105669,81,Male,Imo,64041.82,181,4,6203.6900000000005,1550.9225,0.0,0.0,0.0,0.0,0.0,0.87760671471334,0.0,0.0,0.12239328528666,0
FB104827,43,Male,Plateau,152582.23,8,6,65706.39,10951.065,0.225414453601849,0.0600877631536293,0.0,0.0,0.0,0.0185662307729887,0.0,0.0446670407550924,0.6512645117164403,1
FB101756,60,Female,Rivers,5311.34,21,9,93880.93,10431.214444444444,0.1096060722875242,0.0838831698833831,0.1953800415057669,0.0,0.0,0.0,0.1787326776588174,0.3068635983900031,0.1255344402745052,0
FB101533,60,Male,Kano,37058.08,96,5,26076.56,5215.312,0.0,0.2483026902321471,0.0,0.0,0.0,0.1095221148801835,0.0,0.0,0.6421751948876693,0
FB103722,18,Female,Imo,189663.7,12,4,16893.98,4223.495,0.0,0.0,0.279502521016362,0.0585007203749501,0.0,0.0,0.6392821584966953,0.0,0.0227146001119925,0
FB102480,33,Male,Rivers,11698.4,17,9,48483.63,5387.07,0.0433711337208043,0.0,0.203720100990788,0.0807344664580601,0.2168919695163089,0.3425946035806312,0.1126877257334073,0.0,0.0,1
FB101186,40,Male,Kwara,63067.51,9,3,27470.7,9156.9,0.0,0.0,0.914927176955811,0.0,0.0,0.0,0.0850728230441889,0.0,0.0,0
FB103765,54,Female,Edo,71562.78,75,8,136988.85,17123.60625,0.0365277904004595,0.0,0.0,0.0,0.0,0.0814056764473896,0.7121741659996416,0.1698923671525091,0.0,0
FB102910,38,Female,Kwara,48798.41,32,8,32721.35,4090.16875,0.0538779726386594,0.259899117854245,0.0,0.0,0.0,0.0,0.3687812391603647,0.0870709796509007,0.2303706906958301,1
FB102627,27,Female,Cross River,10433.6,138,7,42974.61,6139.2300000000005,0.4688610321303672,0.0899677739949239,0.0827037173810303,0.2311429935024425,0.0,0.0,0.0,0.1146281490396306,0.0126963339516053,0
FB105000,29,Male,Imo,25950.62,135,8,141912.41,17739.05125,0.0,0.0,0.0,0.0278221615713523,0.0,0.0065308594223718,0.6275654821167508,0.0399976295237322,0.2980838673657927,1
FB100807,35,Female,Kano,1217631.73,2,7,25373.17,3624.738571428572,0.1690600740861311,0.0,0.4458098850084557,0.0,0.0,0.0,0.0973642631173006,0.2334079659735066,0.0543578118146057,1
FB103852,28,Male,Kano,26116.81,193,7,80903.13,11557.59,0.6906317468804977,0.0711772214498994,0.0336278707634673,0.0208702679364815,0.0,0.0472525599442197,0.1364403330254342,0.0,0.0,0
FB103938,30,Female,Kaduna,52040.61,400,4,29515.320000000003,7378.830000000001,0.0590337492529303,0.2101508640258686,0.0,0.0,0.0,0.0240780042364439,0.7067373824847571,0.0,0.0,0
FB105801,23,Female,Rivers,40612.1,78,7,31946.11,4563.7300000000005,0.0,0.1878782737553962,0.0,0.1420113434781261,0.0,0.3022681008736275,0.3372999091282163,0.0,0.0305423727646339,0
FB102991,63,Female,Enugu,55949.5,92,6,70184.3,11697.383333333331,0.0,0.844093194631848,0.0340949471605473,0.0,0.0,0.0,0.0248152364560165,0.0029416835389111,0.0940549382126772,0
FB101183,31,Male,Cross River,5551.96,11,10,99088.45,9908.845,0.4304660129409633,0.091639540228957,0.065244637493068,0.2125191180203141,0.0,0.0181616525437626,0.0635133559965868,0.1184556827763478,0.0,0
FB100185,38,Male,Abuja FCT,62805.51,4,3,120757.38,40252.46,0.0,0.0,0.0,0.0,0.0,0.0,0.9509672203885178,0.0490327796114821,0.0,0
FB103101,67,Female,Ogun,283284.85,368,5,58381.91,11676.382,0.0,0.0,0.2058629119876345,0.0,0.0,0.5827856608322681,0.0323504318375332,0.0,0.1790009953425641,0
FB103386,18,Female,Oyo,10046.75,25,8,126479.53,15809.94125,0.0,0.0,0.0716930241597197,0.0399698670607014,0.0,0.8095537673171302,0.0,0.0787833414624485,0.0,0
FB102788,37,Unspecified,Unknown,36236.485,54,4,40941.74,10235.435,0.2749001385871729,0.0,0.0,0.0,0.0,0.0,0.571332337120992,0.1537675242918351,0.0,0
FB100254,37,Unspecified,Unknown,36236.485,105,6,12998.3,2166.383333333333,0.367772708738835,0.0,0.0,0.1124316256741266,0.0,0.3590931121762076,0.0,0.1607025534108306,0.0,0
FB105448,18,Male,Kano,17042.02,295,7,530400.8141500112,75771.54487857303,0.8864343560698913,0.0729770938644385,0.0,0.0058324005496814,0.0,0.0,0.0132969629982606,0.0127300332500816,0.0087291532676466,1
FB102623,30,Female,Kaduna,6537.66,58,2,11105.42,5552.71,0.5832638477428139,0.0,0.0,0.0,0.0,0.4167361522571861,0.0,0.0,0.0,0
FB103721,39,Male,Edo,86424.33,50,2,4429.53,2214.765,0.0,0.0,0.13591735466291,0.0,0.0,0.86408264533709,0.0,0.0,0.0,0
FB105917,19,Female,Ogun,37094.35,3,6,165877.63,27646.271666666667,0.3689623489315587,0.5835012231607118,0.0,0.013972167313941,0.0,0.0,0.0,0.0190294496008895,0.0145348109928988,1
FB103759,18,Male,Edo,75891.1,97,4,51267.16,12816.79,0.0,0.0,0.0,0.230334389500023,0.0,0.464235389672453,0.3054302208275239,0.0,0.0,0
FB101057,47,Male,Cross River,20649.89,28,5,53838.85,10767.77,0.1066139042717294,0.0137062734438049,0.8060313323928724,0.0736484898915931,0.0,0.0,0.0,0.0,0.0,0
FB103388,49,Male,Delta,51867.11,48,12,643171.9341500112,53597.6611791676,0.0,0.0967974606701033,0.0,0.0037481113089703,0.0,0.0037305732302684,0.0878693347754484,0.7468894686532908,0.0609650513619186,1
FB102881,25,Male,Kano,7744.21,21,5,144554.07,28910.814,0.0,0.0,0.0662901431969366,0.2815357602867909,0.0,0.0,0.0348119565225662,0.6173621399937061,0.0,0
FB100157,37,Male,Edo,37164.31,19,5,23928.53,4785.706,0.0284806463247011,0.3432045345033731,0.0,0.4899644900877739,0.0,0.1383503290841518,0.0,0.0,0.0,0
FB102440,50,Male,Lagos,164605.31,59,5,41025.73,8205.145999999999,0.0262020931742104,0.3818654780792444,0.0,0.2728231770647348,0.0847916661080741,0.0,0.0,0.2343175855737363,0.0,1
FB105316,33,Female,Cross River,6758.45,7,8,203054.58,25381.8225,0.073398590664638,0.0,0.0,0.0790364344404346,0.0084930366997878,0.8231397193798831,0.0,0.0,0.0159322188152564,0
FB101670,47,Female,Rivers,27807.21,201,8,35355.665,4419.458125,0.0,0.1832233957415311,0.0,0.3464290658936835,0.0,0.1960899335368179,0.069980581612593,0.1604563229117597,0.0438207003036147,0
FB102236,54,Male,Cross River,66081.39,26,7,95213.99,13601.998571428572,0.0147687330401761,0.0,0.0236409586448377,0.3217706767671431,0.0,0.0,0.1094407449997631,0.3754924040049156,0.1548864825431641,1
FB102835,70,Female,Kaduna,38200.62,68,4,28440.47,7110.1175,0.0,0.0,0.0,0.4410584635204693,0.0,0.0,0.4861653130204951,0.0094618689494231,0.0633143545096125,0
FB100881,38,Female,Anambra,6234.4,203,4,14157.89,3539.4725,0.0,0.4075197645976908,0.0,0.556844981844046,0.0,0.0,0.0,0.0356352535582632,0.0,0
FB100323,37,Unspecified,Unknown,36236.485,140,4,53618.0,13404.5,0.056492036256481,0.7014897982020963,0.0,0.0,0.0,0.1871026520944458,0.0549155134469767,0.0,0.0,0
FB105656,26,Female,Kwara,8608.0,260,2,11044.29,5522.145,0.8954518579283955,0.0,0.0,0.0,0.0,0.1045481420716044,0.0,0.0,0.0,0
FB100626,18,Female,Plateau,54800.92,25,3,90456.1,30152.033333333336,0.0,0.0190710189804778,0.0,0.0,0.0,0.0,0.228456234571245,0.0,0.7524727464482771,0
FB104947,36,Female,Abuja FCT,15426.79,36,5,121743.68,24348.736,0.2561688623179454,0.0639220040005362,0.0,0.0264024383031628,0.0,0.0,0.0,0.6535066953783556,0.0,1
FB101215,45,Female,Kano,11829.71,30,10,131828.31,13182.831,0.3300301733368196,0.0,0.0073552486563773,0.0,0.3761548638528401,0.0274938668333076,0.2004441231174093,0.0585217242032458,0.0,1
FB103652,43,Male,Kwara,1275.22,118,5,81502.76000000001,16300.552,0.0298464739108221,0.0,0.0158242493873827,0.3583298283395555,0.0,0.3853890346780894,0.0,0.0,0.2106104136841501,1
FB101033,18,Male,Imo,31328.79,82,7,123951.32,17707.331428571426,0.059136845013026,0.0,0.1670014486332214,0.210072873770122,0.0,0.185537596533865,0.0,0.0,0.3782512360497653,0
FB104161,61,Male,Cross River,220923.44,54,5,20722.42,4144.484,0.0,0.200461143051825,0.0313901561690188,0.2049326285250467,0.0,0.0,0.2820293189695025,0.0,0.2811867532846067,0
FB105384,48,Male,Cross River,330066.52,78,7,153718.24,21959.74857142857,0.0191208928751721,0.0,0.5208059238773486,0.1254855637170969,0.0,0.0,0.3345876195303823,0.0,0.0,0
FB100156,37,Unspecified,Unknown,36236.485,342,6,29789.22,4964.87,0.0,0.4771450880553435,0.0,0.1553991678869067,0.0,0.0103242045276781,0.2473022120082365,0.1098293275218351,0.0,0
FB105776,53,Male,Abuja FCT,126531.36,4,4,25417.22,6354.305,0.0,0.0939186110833521,0.1248535441720219,0.0,0.0,0.0225681644176664,0.0,0.7586596803269594,0.0,1
FB100472,62,Female,Edo,11191.47,94,3,12709.91,4236.636666666666,0.0,0.5295922630451356,0.0,0.0,0.0,0.0,0.0506171955584264,0.4197905413964379,0.0,0
FB100742,40,Female,Delta,101300.83,46,3,11643.59,3881.196666666666,0.6124408365461168,0.0,0.0,0.0,0.0,0.0,0.0,0.3875591634538832,0.0,0
FB102792,53,Female,Cross River,16377.09,447,5,22006.98,4401.396,0.1095788699767073,0.0,0.0,0.1464126381720708,0.0,0.0310474222269479,0.0,0.6101773164695928,0.1027837531546809,0
FB100031,37,Male,Unknown,9741.72,28,4,34817.89,8704.4725,0.1243329219547767,0.7552913171935463,0.0,0.0,0.0629739481628553,0.0,0.0574018126888217,0.0,0.0,0
FB102828,51,Female,Kaduna,34585.94,194,10,99582.98,9958.298,0.4419853673790441,0.0431141948152184,0.0,0.0424125688948051,0.0,0.0561064752229748,0.0,0.3382281791527026,0.0781532145352549,0
FB105498,42,Female,Rivers,132878.37,318,3,4243.17,1414.39,0.0,0.0,0.0,0.2107457396239132,0.0,0.0,0.45289017409154,0.0,0.3363640862845466,0
FB101869,33,Male,Enugu,8243.24,3,4,138621.26,34655.315,0.0028997716511882,0.8255082950479601,0.0,0.0,0.0,0.0,0.1363603245274209,0.0,0.0352316087734305,0
FB101242,30,Female,Anambra,93484.1,185,6,108079.94,18013.323333333334,0.0902752166590766,0.2105226927402069,0.0,0.0,0.0,0.1751933800111288,0.0,0.0258912986073086,0.498117411982279,0
FB102850,37,Female,Kaduna,28598.95,36,7,83426.34,11918.048571428571,0.1321692885004903,0.0665110083937519,0.0,0.1112281804523607,0.0,0.6882606860135541,0.0,0.001830836639843,0.0,1
FB102486,24,Female,Ogun,3661.08,6,6,212742.48,35457.08,0.0382277672047444,0.0,0.9075666035292996,0.0048296889271949,0.0,0.0,0.0154825684085284,0.0,0.0338933719302322,1
FB103790,53,Male,Abuja FCT,75657.33,97,3,13867.47,4622.49,0.0,0.2692380080865508,0.1275647252166401,0.0,0.0,0.0,0.6031972666968092,0.0,0.0,0
FB102899,44,Female,Ogun,17777.67,69,6,65505.67,10917.611666666666,0.418900226499477,0.0,0.0,0.5323742204300788,0.0,0.0,0.0,0.0,0.0487255530704441,0
FB105331,50,Female,Abuja FCT,5504.92,44,5,55139.41,11027.882,0.5427011279228414,0.0645534654795907,0.1628951053339163,0.0,0.0,0.0,0.0,0.0,0.2298503012636515,0
FB102498,47,Male,Lagos,1114817.44,58,10,83433.13,8343.313,0.0,0.0122955952869082,0.2434669537149091,0.3622525008950281,0.0,0.0881133190136819,0.0573165599804298,0.0406181573195204,0.1959369137895222,1
FB104073,46,Male,Plateau,226637.25,49,8,71596.34999999999,8949.543749999999,0.063077656891727,0.0,0.0,0.0,0.0,0.1995307023332893,0.0431021972488821,0.6609542246217858,0.0333352189043156,0
FB100177,37,Male,Plateau,12054.79,108,6,67549.06999999999,11258.178333333331,0.0,0.1270698471496351,0.5765362868800414,0.0045263391487107,0.0,0.0,0.0,0.1571040134231308,0.134763513398482,0
FB100221,37,Unspecified,Unknown,36236.485,110,5,29911.92,5982.384,0.0,0.0,0.0,0.4783885487792157,0.0,0.0,0.4391877886809004,0.0492974038443536,0.03312625869553,0
FB101323,33,Female,Enugu,7737.83,13,9,379334.89,42148.32111111112,0.6682232683632132,0.0869575957012549,0.0,0.2215196445547099,0.0,0.0,0.0,0.0,0.0232994913808218,1
FB102656,27,Male,Plateau,44681.88,379,2,6180.889999999999,3090.445,0.0,0.0,0.0,0.0,0.0,0.0,0.4124228064243175,0.5875771935756825,0.0,0
FB101038,37,Male,Ogun,136526.35,115,5,31204.44,6240.888000000001,0.0907011950863402,0.1425044000148697,0.1754397771599169,0.0,0.0,0.3121732035569297,0.0,0.2791814241819433,0.0,0
FB104072,52,Male,Oyo,35323.1,164,4,32668.43,8167.1075,0.0,0.0798734435661585,0.0,0.0,0.0,0.0,0.9201265564338414,0.0,0.0,0
FB101042,30,Female,Rivers,9482.62,9,8,169863.05,21232.88125,0.4157642288890962,0.0,0.4604990314256102,0.0,0.0,0.1027119788559077,0.0094738673301815,0.0,0.0115508934992042,0
FB100544,37,Unspecified,Unknown,36236.485,295,4,71747.5,17936.875,0.23355531551622,0.0,0.0229720896198473,0.0,0.0,0.0,0.6756420781211888,0.0678305167427436,0.0,0
FB101172,18,Male,Edo,121402.65,224,5,126212.72,25242.544,0.1299983076190735,0.018813951557339,0.0,0.0078230625249182,0.0,0.0,0.0,0.8225550483342725,0.0208096299643966,0
FB105479,42,Female,Cross River,42059.87,12,11,138701.925,12609.265909090907,0.0977132797544086,0.0365167606722112,0.0990894682968531,0.0403522878287377,0.0,0.5336125652185433,0.0,0.0719294991760208,0.1207861390532251,0
FB101223,41,Female,Ogun,28061.43,110,6,30551.65,5091.941666666667,0.2103185916308939,0.224201638864022,0.1959491549556243,0.0,0.0,0.0,0.3695306145494597,0.0,0.0,0
FB100469,37,Unspecified,Unknown,19526.22,107,11,63403.41,5763.946363636364,0.0,0.1304207455087983,0.1058596059738742,0.4952511229285617,0.1051585395801266,0.0078274969753204,0.0,0.0,0.1554824890333185,1
FB104617,53,Female,Plateau,8572.25,156,6,210529.01,35088.168333333335,0.880906626597446,0.0,0.0563487188772701,0.0,0.0,0.0,0.0627446545252837,0.0,0.0,1
FB102245,37,Unspecified,Unknown,12665.97,382,4,32133.870000000003,8033.467500000001,0.0466601128342151,0.1802994784008275,0.0,0.0,0.0,0.0,0.6570643374109623,0.0,0.115976071353995,0
FB104467,46,Female,Oyo,34418.79,23,4,504426.2541500111,126106.56353750278,0.0,0.0,0.9778595584426524,0.0102338051549252,0.0,0.0,0.0,0.0,0.0119066364024222,1
FB104738,41,Female,Kano,208955.23,315,3,108085.05,36028.35,0.0,0.0,0.9259262960048592,0.0,0.0,0.0,0.0,0.0740737039951408,0.0,0
FB103787,28,Male,Kaduna,7791.97,232,5,73715.07,14743.014,0.0,0.2347551185937964,0.4940171663677455,0.0,0.0,0.1334035225090337,0.0,0.0038593194037528,0.1339648731256716,1
FB102133,41,Male,Ogun,4043.7,25,9,48481.84,5386.871111111111,0.2159020779739382,0.0,0.0247868067713601,0.0,0.0,0.3083352447019337,0.3151936890184036,0.1357821815343642,0.0,0
FB101789,27,Male,Anambra,11238.96,92,6,37432.4,6238.733333333334,0.0,0.0,0.2317342729827635,0.0,0.0,0.049179320588581,0.0531838727946912,0.4750961733685256,0.1908063602654384,0
FB103807,57,Female,Edo,11070.03,228,5,153407.51,30681.502,0.0,0.0396215934930434,0.0,0.5668491718560583,0.0,0.0101721226033849,0.3833571120475131,0.0,0.0,0
FB102358,69,Male,Anambra,133610.26,5,8,29120.99,3640.12375,0.4397652689692212,0.0,0.0,0.0,0.0,0.0,0.0,0.0386329585635653,0.5216017724672135,0
FB101562,36,Male,Edo,81929.83,23,3,22218.47,7406.156666666667,0.0,0.0,0.0,0.0907101164031546,0.0,0.0,0.4242281309199059,0.4850617526769396,0.0,0
FB102138,30,Male,Imo,12540.93,76,8,50365.83,6295.72875,0.1330751424130208,0.0,0.1485294692850291,0.1139272399561369,0.0,0.0,0.0605924691402881,0.2912029842454696,0.2526726949600552,0
FB104381,22,Male,Anambra,68651.67,141,4,48123.45,12030.8625,0.0,0.3691077842507135,0.0,0.0,0.0,0.2625875742491446,0.0,0.2118518102920717,0.15645283120807,1
FB104237,44,Female,Edo,19245.81,230,7,38695.75,5527.964285714285,0.0,0.2884290910500507,0.0372185575935341,0.0,0.0,0.0868950724562774,0.0,0.3879730978208201,0.1994841810793175,0
FB105250,58,Female,Enugu,157534.22,56,7,104261.0,14894.42857142857,0.0,0.0,0.0,0.7645140560708222,0.0144613997563806,0.0,0.0,0.0,0.2210245441727971,1
FB105740,38,Male,Edo,52572.86,160,6,135264.84,22544.14,0.0182292013209049,0.912046914778445,0.0,0.0,0.0,0.00965601999751,0.0330454684306727,0.0270223954724672,0.0,0
FB103358,51,Female,Kaduna,33217.3,106,10,79599.79,7959.978999999999,0.052173127592422,0.1197824768130669,0.0,0.3403715009800905,0.0,0.2326729756447849,0.0,0.031010006433434,0.2239899125362013,0
FB100865,37,Female,Unknown,24729.48,77,6,43029.59,7171.598333333332,0.0,0.0313684141540739,0.0,0.0142348555958818,0.0,0.6669728900507766,0.0295645391926811,0.0,0.2578593010065864,0
FB102462,43,Female,Imo,20923.8,37,6,50510.99,8418.498333333333,0.0206869831694053,0.7915180438950019,0.0254107076499589,0.0,0.0,0.1623842652856339,0.0,0.0,0.0,0
FB102471,39,Male,Lagos,16301.48,54,8,140660.21000000002,17582.526250000003,0.0,0.0486990599544817,0.0,0.0,0.0,0.0429587016825867,0.0,0.8201483560987147,0.0881938822642167,0
